,Survived,SibSp,Parch,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Age_scaled,Fare_scaled,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
465,0,0,0,1,0,0,0,1,0,1,0,0,1,0.6131707530307827,-0.5064721088735089,0,0,1,0,0,0
466,0,0,0,1,0,0,0,1,0,1,0,1,0,0.3967463696897805,-0.6484216535389205,0,0,1,0,0,0
467,0,0,0,1,0,0,0,1,0,1,1,0,0,1.9345404412143803,-0.11384570873513634,0,0,1,0,0,0
468,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.7158642648215303,-0.4928811950225652,0,0,1,0,0,0
469,1,2,1,1,0,1,0,0,1,0,0,0,1,-2.121330407238052,-0.2606618072935452,0,1,0,0,0,0
470,0,0,0,1,0,0,0,1,0,1,0,0,1,0.009950524380384192,-0.5024451714361923,0,0,1,0,0,0
471,0,0,0,1,0,0,0,1,0,1,0,0,1,0.6131707530307827,-0.4740049257851434,0,0,1,0,0,0
472,1,1,2,1,0,0,0,1,1,0,0,1,0,0.24612361742422775,-0.08968408411123653,0,0,0,1,0,0
473,1,0,0,0,1,1,0,0,1,0,0,1,0,-0.4879706537888821,-0.3707300882677209,0,0,0,1,0,0
474,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.5613800809101931,-0.45034666834090825,0,1,0,0,0,0
475,0,0,0,0,1,0,0,1,0,1,1,0,0,1.1020430760109836,0.39858208016340624,0,0,1,0,0,0
476,0,1,0,1,0,0,0,1,0,1,0,1,0,0.3195330445455388,-0.2255932226206732,0,0,1,0,0,0
477,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.047514091061016166,-0.5065566745596926,0,0,1,0,0,0
478,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.5613800809101931,-0.4969926981460655,0,0,1,0,0,0
479,1,0,1,1,0,0,0,1,1,0,0,0,1,-2.0295686233364134,-0.4010166847337793,0,1,0,0,0,0
480,0,5,2,1,0,0,0,1,0,1,0,0,1,-1.515702633487236,0.2958951755118318,1,0,0,0,0,0
481,0,0,0,1,0,0,0,1,0,1,0,1,0,0.3967463696897805,-0.6484216535389205,0,0,1,0,0,0
482,0,0,0,1,0,0,0,1,0,1,0,0,1,1.4940838784865147,-0.4863374216869257,0,0,1,0,0,0
483,1,0,0,1,0,0,0,1,1,0,0,0,1,2.4484064310635576,-0.45538034013755396,0,0,0,1,0,0
484,1,1,0,0,1,1,0,0,0,1,1,0,0,-0.3411517995462601,1.1854295476653287,0,0,1,0,0,0
485,0,3,1,1,0,0,0,1,1,0,0,0,1,-1.6397978167207696,-0.13565761536436194,0,1,0,0,0,0
486,1,1,0,0,1,0,0,1,1,0,1,0,0,0.39294247166684976,1.1637001932535678,0,0,0,1,0,0
487,0,0,0,0,1,1,0,0,0,1,1,0,0,2.0813592954570024,-0.050421444097399286,0,0,1,0,0,0
488,0,0,0,1,0,0,0,1,0,1,0,0,1,0.025895336060294826,-0.4863374216869257,0,0,1,0,0,0
489,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.515702633487236,-0.32828012727224753,1,0,0,0,0,0
490,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.4065596865035227,-0.2463983948905696,0,0,1,0,0,0
491,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.5024451714361923,0,0,1,0,0,0
492,0,0,0,0,1,0,0,1,0,1,1,0,0,1.8611310140930692,-0.034313694348132716,0,0,1,0,0,0
493,0,0,0,1,0,1,0,0,0,1,1,0,0,3.035681848034045,0.3483299278831318,0,0,1,0,0,0
494,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.4863374216869257,0,0,1,0,0,0
495,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.8407180116916299,-0.3573083057891445,0,0,1,0,0,0
496,1,1,0,0,1,1,0,0,1,0,1,0,0,1.7877215869717586,0.9274538680872312,0,1,0,0,0,0
497,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.28569279074374376,-0.3443878770215141,0,0,1,0,0,0
498,0,1,2,0,1,0,0,1,1,0,1,0,0,-0.3411517995462601,2.402990189587765,0,0,0,1,0,0
499,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.4914556591697552,0,0,1,0,0,0
500,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.9284272165167479,-0.4740049257851434,0,0,1,0,0,0
501,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.634789508031504,-0.4923778278429006,0,1,0,0,0,0
502,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.20749284700517648,-0.4948100980550399,0,1,0,0,0,0
503,0,0,0,1,0,0,0,1,1,0,0,0,1,0.5397613259094718,-0.45538034013755396,0,1,0,0,0,0
504,1,0,0,0,1,0,0,1,1,0,1,0,0,-1.001836643638059,1.093228788100527,0,1,0,0,0,0
505,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.8550177893954369,1.5442457810799908,0,0,1,0,0,0
506,1,0,2,1,0,0,0,1,1,0,0,1,0,0.24612361742422775,-0.12491978668775715,0,0,0,1,0,0
507,1,0,0,1,0,0,0,1,0,1,1,0,0,1.48669957293796,-0.11384570873513634,0,0,1,0,0,0
508,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12092351818232715,-0.1948878246611338,0,0,1,0,0,0
509,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,0.4891036068168471,0,0,1,0,0,0
510,1,0,0,1,0,0,1,0,0,1,0,0,1,-0.047514091061016166,-0.4923778278429006,0,0,1,0,0,0
511,0,0,0,1,0,0,0,1,0,1,0,0,1,0.07770233463071136,-0.4863374216869257,0,0,1,0,0,0
512,1,0,0,0,1,0,0,1,0,1,1,0,0,0.4663518987881608,-0.11913106412161445,0,0,1,0,0,0
513,1,1,0,1,0,1,0,0,1,0,1,0,0,1.7877215869717586,0.5475787653441219,0,0,0,1,0,0
514,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.4974960653257301,0,0,1,0,0,0
515,0,0,0,0,1,0,0,1,0,1,1,0,0,1.2738555971225816,0.03657651229838946,0,0,1,0,0,0
516,1,0,0,0,1,0,0,1,1,0,0,1,0,0.3195330445455388,-0.4370074380797969,0,0,0,1,0,0
517,0,0,0,1,0,0,1,0,0,1,0,0,1,0.3322878305503287,-0.1621689579829361,0,0,1,0,0,0
518,1,1,0,1,0,0,0,1,1,0,0,1,0,0.4663518987881608,-0.12491978668775715,0,0,0,1,0,0
519,0,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4894421904510968,0,0,1,0,0,0
520,1,0,0,0,1,0,0,1,1,0,1,0,0,0.025895336060294826,1.2341715984066093,0,1,0,0,0,0
521,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.5613800809101931,-0.4894421904510968,0,0,1,0,0,0
522,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.009472948449594893,-0.5029485386158568,0,0,1,0,0,0
523,1,0,1,0,1,1,0,0,1,0,1,0,0,1.0536273157586489,0.5189714017894245,0,0,0,1,0,0
524,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965139,-0.5028639729296732,0,0,1,0,0,0
525,0,0,0,1,0,0,1,0,0,1,0,0,1,0.7966943208340602,-0.4923778278429006,0,0,1,0,0,0
526,1,0,0,1,0,0,0,1,1,0,0,1,0,1.4940838784865147,-0.4370074380797969,0,1,0,0,0,0
527,0,0,0,0,1,0,0,1,0,1,1,0,0,0.6510133127118156,3.8170331629517538,0,0,1,0,0,0
528,0,0,0,1,0,0,0,1,0,1,0,0,1,0.6865801801520938,-0.4888542575852486,0,0,1,0,0,0
529,0,2,1,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.4168727508932136,0,0,1,0,0,0
530,1,1,1,1,0,0,0,1,1,0,0,1,0,-2.0295686233364134,-0.12491978668775715,0,1,0,0,0,0
531,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965139,-0.5028639729296732,0,0,1,0,0,0
532,0,1,1,1,0,1,0,0,0,1,0,0,1,-0.9284272165167479,-0.5028639729296732,0,0,1,0,0,0
533,1,0,2,1,0,1,0,0,1,0,0,0,1,-1.5881061329765471,-0.1982442770151372,0,0,0,1,0,0
534,0,0,0,1,0,0,0,1,1,0,0,0,1,0.025895336060294826,-0.4740049257851434,0,1,0,0,0,0
535,1,0,2,1,0,0,0,1,1,0,0,1,0,-1.6625214877298582,-0.11988611489111135,0,1,0,0,0,0
536,0,0,0,0,1,0,0,1,0,1,1,0,0,1.1270367428799597,-0.11384570873513634,0,0,0,0,1,0
537,1,0,0,1,0,1,0,0,1,0,1,0,0,0.025895336060294826,1.4944124302931971,0,1,0,0,0,0
538,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.39032018849361816,-0.35646868933346404,0,0,1,0,0,0
539,1,0,2,0,1,1,0,0,1,0,1,0,0,-0.5613800809101931,0.3482453621969482,0,1,0,0,0,0
540,1,0,2,0,1,0,0,1,1,0,1,0,0,0.4663518987881608,0.7811411367084872,0,1,0,0,0,0
541,0,4,2,1,0,0,0,1,1,0,0,0,1,-1.515702633487236,-0.01870931177853076,0,1,0,0,0,0
542,0,4,2,1,0,0,0,1,1,0,0,0,1,-1.368883779244614,-0.01870931177853076,0,1,0,0,0,0
543,1,1,0,1,0,0,0,1,0,1,0,1,0,0.1727141903029168,-0.12491978668775715,0,0,1,0,0,0
544,0,1,0,0,1,1,0,0,0,1,1,0,0,1.4940838784865147,1.4944124302931971,0,0,1,0,0,0
545,0,0,0,1,0,0,0,1,0,1,1,0,0,2.5218158581848686,-0.12491978668775715,0,0,1,0,0,0
546,1,1,0,1,0,0,0,1,1,0,0,1,0,-0.781608362274126,-0.12491978668775715,0,0,0,1,0,0
547,1,0,0,1,0,1,0,0,0,1,0,1,0,0.2310764674406492,-0.3693045524149108,0,0,1,0,0,0
548,0,1,1,1,0,0,0,1,0,1,0,0,1,0.24612361742422775,-0.2351571990343002,0,0,1,0,0,0
549,1,1,1,1,0,0,0,1,0,1,0,1,0,-1.5891120606085467,0.09152810056801232,1,0,0,0,0,0
550,1,0,2,0,1,1,0,0,0,1,1,0,0,-0.9284272165167479,1.5841789061771412,0,0,1,0,0,0
551,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.19433294530363812,-0.12491978668775715,0,0,1,0,0,0
552,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.2397421888542005,-0.4907831606177233,0,0,1,0,0,0
553,1,0,0,1,0,1,0,0,0,1,0,0,1,-0.5613800809101931,-0.5029485386158568,0,0,1,0,0,0
554,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.5613800809101931,-0.4918744606632361,0,1,0,0,0,0
555,0,0,0,1,0,0,0,1,0,1,1,0,0,2.3749970039422466,-0.11384570873513634,0,0,1,0,0,0
556,1,1,0,0,1,1,0,0,1,0,1,0,0,1.3472650242438926,0.1489119590497745,0,0,0,0,0,1
557,0,0,0,1,0,1,0,0,0,1,1,0,0,0.6510133127118156,3.9327230485884233,0,0,1,0,0,0
558,1,1,1,0,1,0,0,1,1,0,1,0,0,0.6865801801520938,0.955306180872432,0,0,0,1,0,0
559,1,1,0,1,0,0,0,1,1,0,0,0,1,0.4663518987881608,-0.2980780964923728,0,0,0,1,0,0
560,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867299,-0.4923778278429006,0,0,1,0,0,0
561,0,0,0,1,0,0,0,1,0,1,0,0,1,0.7599896072734047,-0.4894421904510968,0,0,1,0,0,0
562,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.12092351818232715,-0.3766033765200472,0,0,1,0,0,0
563,0,0,0,1,0,0,0,1,0,1,0,0,1,0.07770233463071136,-0.4863374216869257,0,0,1,0,0,0
564,0,0,0,1,0,0,0,1,1,0,0,0,1,0.07770233463071136,-0.4863374216869257,0,1,0,0,0,0
565,0,2,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.1621689579829361,0,0,1,0,0,0
566,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.4894421904510968,0,0,1,0,0,0
567,0,0,4,1,0,0,0,1,1,0,0,0,1,-0.047514091061016166,-0.22408312108167944,0,0,0,1,0,0
568,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965139,-0.5028639729296732,0,0,1,0,0,0
569,1,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4902797934380587,0,0,1,0,0,0
570,1,0,0,1,0,0,0,1,0,1,0,1,0,2.3749970039422466,-0.4370074380797969,0,0,1,0,0,0
571,1,2,0,0,1,0,0,1,1,0,1,0,0,1.7143121598504476,0.3880959350766337,0,0,0,1,0,0
572,1,0,0,0,1,0,0,1,0,1,1,0,0,0.4663518987881608,-0.11711759540295615,0,0,1,0,0,0
573,1,0,0,1,0,0,1,0,1,0,0,0,1,0.4146587639867299,-0.4923778278429006,0,1,0,0,0,0
574,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.4863374216869257,0,0,1,0,0,0
575,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.35646868933346404,0,0,1,0,0,0
576,1,0,0,1,0,0,0,1,1,0,0,1,0,0.3195330445455388,-0.3866707201133388,0,1,0,0,0,0
577,1,1,0,0,1,0,0,1,1,0,1,0,0,0.6865801801520938,0.4771073601910807,0,0,0,1,0,0
578,0,1,0,1,0,1,0,0,1,0,0,0,1,-0.7030479622264929,-0.3573083057891445,0,0,0,1,0,0
579,1,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4888542575852486,0,0,1,0,0,0
580,1,1,1,1,0,0,0,1,1,0,0,1,0,-0.3411517995462601,-0.04438103794142432,0,1,0,0,0,0
581,1,1,1,0,1,1,0,0,1,0,1,0,0,0.6865801801520938,1.5841789061771412,0,0,0,1,0,0
582,0,0,0,1,0,0,0,1,0,1,0,1,0,1.7877215869717586,-0.12491978668775715,0,0,1,0,0,0
583,0,0,0,0,1,1,0,0,0,1,1,0,0,0.4663518987881608,0.15948266982273065,0,0,1,0,0,0
584,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.04436198901026628,-0.4729981914258144,0,0,1,0,0,0
585,1,0,2,0,1,0,0,1,1,0,1,0,0,-0.8550177893954369,0.955306180872432,0,1,0,0,0,0
586,0,0,0,1,0,0,0,1,0,1,0,1,0,1.2738555971225816,-0.3464013457401724,0,0,1,0,0,0
587,1,1,1,0,1,1,0,0,0,1,1,0,0,2.2281781496996245,0.9462455716384696,0,0,1,0,0,0
588,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.5613800809101931,-0.4863374216869257,0,0,1,0,0,0
589,0,0,0,1,0,0,0,1,0,1,0,0,1,0.07770233463071136,-0.4863374216869257,0,0,1,0,0,0
590,0,0,0,1,0,0,0,1,0,1,0,0,1,0.39294247166684976,-0.5049620073345151,0,0,1,0,0,0
591,1,1,0,0,1,1,0,0,1,0,1,0,0,1.6409027327291366,0.9274538680872312,0,0,0,1,0,0
592,0,0,0,1,0,0,0,1,0,1,0,0,1,1.2738555971225816,-0.5024451714361923,0,0,1,0,0,0
593,0,0,2,1,0,0,1,0,1,0,0,0,1,-0.16082930238324744,-0.4923778278429006,0,1,0,0,0,0
594,0,1,0,1,0,0,0,1,0,1,0,1,0,0.5397613259094718,-0.12491978668775715,0,0,1,0,0,0
595,0,1,1,1,0,0,0,1,0,1,0,0,1,0.4663518987881608,-0.1621689579829361,0,0,1,0,0,0
596,1,0,0,1,0,0,0,1,1,0,0,1,0,-0.3850245664937189,0.016023023618325298,0,1,0,0,0,0
597,0,0,0,1,0,0,0,1,0,1,0,0,1,1.4206744513652036,-0.6484216535389205,0,0,1,0,0,0
598,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.009472948449594893,-0.5029485386158568,0,0,1,0,0,0
599,1,1,0,0,1,1,0,0,0,1,1,0,0,1.4206744513652036,0.4978299802435122,0,0,0,0,0,1
600,1,2,1,1,0,0,0,1,1,0,0,1,0,-0.4145612266675711,-0.10478509950117394,0,0,0,1,0,0
601,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711028,-0.4894421904510968,0,0,1,0,0,0
602,0,0,0,1,0,0,0,1,0,1,1,0,0,0.5776522134633622,0.2052890831722074,0,0,1,0,0,0
603,0,0,0,1,0,0,0,1,0,1,0,0,1,1.0536273157586489,-0.4863374216869257,0,0,1,0,0,0
604,1,0,0,1,0,1,0,0,0,1,1,0,0,0.39294247166684976,-0.11384570873513634,0,0,1,0,0,0
605,0,1,0,1,0,0,0,1,0,1,0,0,1,0.4663518987881608,-0.3353272677875516,0,0,1,0,0,0
606,0,0,0,1,0,0,0,1,0,1,0,0,1,0.025895336060294826,-0.4894421904510968,0,0,1,0,0,0
607,1,0,0,1,0,0,0,1,0,1,1,0,0,-0.19433294530363812,-0.034313694348132716,0,0,1,0,0,0
608,1,1,2,1,0,1,0,0,1,0,0,1,0,-0.5613800809101931,0.18876253192945994,0,0,0,1,0,0
609,1,0,0,0,1,0,0,1,1,0,1,0,0,0.7599896072734047,2.441497778832105,0,1,0,0,0,0
610,0,1,5,1,0,0,0,1,1,0,0,0,1,0.6865801801520938,-0.01870931177853076,0,0,0,1,0,0
611,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.1305594607964421,-0.5064721088735089,0,0,1,0,0,0
612,1,1,0,1,0,0,1,0,1,0,0,0,1,0.25559235833429905,-0.3363340021468808,0,1,0,0,0,0
613,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867299,-0.4923778278429006,0,0,1,0,0,0
614,0,0,0,1,0,0,0,1,0,1,0,0,1,0.39294247166684976,-0.4863374216869257,0,0,1,0,0,0
615,1,1,2,1,0,0,0,1,1,0,0,1,0,-0.4145612266675711,0.6603330135889879,0,1,0,0,0,0
616,0,1,1,1,0,0,0,1,0,1,0,0,1,0.3195330445455388,-0.3584821580521224,0,0,1,0,0,0
617,0,1,0,1,0,0,0,1,1,0,0,0,1,-0.26774237242494914,-0.32425318983493084,0,0,0,1,0,0
618,1,2,1,0,1,0,0,1,1,0,0,1,0,-1.8827497690937909,0.13683114673782454,0,1,0,0,0,0
619,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.26774237242494914,-0.4370074380797969,0,0,1,0,0,0
620,0,1,0,1,0,1,0,0,0,1,0,0,1,-0.19433294530363812,-0.3573908580066095,0,0,1,0,0,0
621,1,1,0,0,1,0,0,1,0,1,1,0,0,0.9068084615160268,0.40974072380221066,0,0,1,0,0,0
622,1,1,1,1,0,1,0,0,0,1,0,0,1,-0.7081989351528151,-0.33146744825388363,0,0,1,0,0,0
623,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.4902797934380587,0,0,1,0,0,0
624,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.32425318983493084,0,0,1,0,0,0
625,0,0,0,0,1,0,0,1,0,1,1,0,0,2.3015875768209355,0.0023475440811979538,0,0,1,0,0,0
626,0,0,0,1,0,0,1,0,0,1,0,1,0,2.007949868335692,-0.3997582667846179,0,0,0,0,1,0
627,1,0,0,0,1,0,0,1,1,0,1,0,0,-0.634789508031504,0.9212443305588891,0,1,0,0,0,0
628,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4894421904510968,0,0,1,0,0,0
629,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.7158642648215303,-0.4927140771189166,0,0,1,0,0,0
630,1,0,0,0,1,0,0,1,0,1,1,0,0,3.696366692125845,-0.04438103794142432,0,0,1,0,0,0
631,0,0,0,1,0,0,0,1,0,1,0,0,1,1.5674933056078255,-0.5063875431873253,0,0,1,0,0,0
632,1,0,0,0,1,1,0,0,0,1,1,0,0,0.1727141903029168,-0.034313694348132716,0,0,0,0,1,0
633,0,0,0,1,0,0,0,1,0,1,1,0,0,0.6744510956388592,-0.6484216535389205,0,0,1,0,0,0
634,0,3,2,1,0,0,0,1,1,0,0,0,1,-1.515702633487236,-0.08666388103324907,0,1,0,0,0,0
635,1,0,0,1,0,0,0,1,1,0,0,1,0,-0.12092351818232715,-0.3866707201133388,0,1,0,0,0,0
636,0,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4888542575852486,0,0,1,0,0,0
637,0,1,1,1,0,0,0,1,0,1,0,1,0,0.09930476318160583,-0.11988611489111135,0,0,1,0,0,0
638,0,0,5,1,0,0,0,1,1,0,0,0,1,0.8333990343947157,0.1506737441786005,0,0,0,1,0,0
639,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.2171509084973348,-0.32425318983493084,0,0,1,0,0,0
640,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4902797934380587,0,0,1,0,0,0
641,1,0,0,0,1,1,0,0,1,0,1,0,0,-0.4145612266675711,0.7469121684912956,0,1,0,0,0,0
642,0,3,2,1,0,0,0,1,1,0,0,0,1,-2.0295686233364134,-0.08666388103324907,0,1,0,0,0,0
643,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.0057516083288345786,0.4891036068168471,0,0,1,0,0,0
644,1,2,1,1,0,1,0,0,1,0,0,0,1,-2.121330407238052,-0.2606618072935452,0,1,0,0,0,0
645,1,1,0,0,1,1,0,0,0,1,1,0,0,1.3472650242438926,0.8964967865378598,0,0,1,0,0,0
646,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.4894421904510968,0,0,1,0,0,0
647,1,0,0,0,1,1,0,0,0,1,1,0,0,1.9345404412143803,0.06635974158478332,0,0,0,0,1,0
648,0,0,0,1,0,0,0,1,0,1,0,0,1,0.1072612089832795,-0.4964047652802173,0,0,1,0,0,0
649,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.4879706537888821,-0.4964047652802173,0,1,0,0,0,0
650,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711028,-0.4894421904510968,0,0,1,0,0,0
651,1,0,1,1,0,0,0,1,1,0,0,1,0,-0.8550177893954369,-0.18532384824750675,0,1,0,0,0,0
652,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.4786197960883084,0,0,1,0,0,0
653,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.2397421888542005,-0.4907831606177233,0,1,0,0,0,0
654,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.8550177893954369,-0.5125125150294839,0,1,0,0,0,0
655,0,2,0,1,0,0,0,1,0,1,0,1,0,-0.4145612266675711,0.8314778546749452,0,0,1,0,0,0
656,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711028,-0.4894421904510968,0,0,1,0,0,0
657,0,1,1,1,0,0,1,0,1,0,0,0,1,0.1727141903029168,-0.3363340021468808,0,0,0,1,0,0
658,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.3866707201133388,0,0,1,0,0,0
659,0,0,2,0,1,1,0,0,0,1,1,0,0,2.0813592954570024,1.6323350375212924,0,0,1,0,0,0
660,1,2,0,1,0,0,0,1,0,1,1,0,0,1.4940838784865147,2.042579288947925,0,0,0,0,1,0
661,0,0,0,1,0,1,0,0,0,1,0,0,1,0.7599896072734047,-0.5029485386158568,0,0,1,0,0,0
662,0,0,0,0,1,0,0,1,0,1,1,0,0,1.2738555971225816,-0.13322534515222276,0,0,1,0,0,0
663,0,0,0,1,0,0,0,1,0,1,0,0,1,0.4663518987881608,-0.4974960653257301,0,0,1,0,0,0
664,1,1,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4888542575852486,0,0,1,0,0,0
665,0,2,0,1,0,0,0,1,0,1,0,1,0,0.1727141903029168,0.8314778546749452,0,0,1,0,0,0
666,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.3411517995462601,-0.3866707201133388,0,0,1,0,0,0
667,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.156493743160497,-0.4918744606632361,0,0,1,0,0,0
668,0,0,0,1,0,0,0,1,0,1,0,0,1,0.9802178886373376,-0.4863374216869257,0,0,1,0,0,0
669,1,1,0,0,1,0,0,1,1,0,1,0,0,0.6930532867860657,0.39858208016340624,0,0,0,1,0,0
670,1,1,1,1,0,0,0,1,1,0,0,1,0,0.7599896072734047,0.13683114673782454,0,0,0,1,0,0
671,0,1,0,0,1,0,0,1,0,1,1,0,0,0.09930476318160583,0.39858208016340624,0,0,1,0,0,0
672,0,0,0,1,0,0,0,1,0,1,0,1,0,2.9622724209127345,-0.4370074380797969,0,0,1,0,0,0
673,1,0,0,1,0,0,0,1,0,1,0,1,0,0.09930476318160583,-0.3866707201133388,0,0,1,0,0,0
674,0,0,0,1,0,0,0,1,0,1,0,1,0,0.3967463696897805,-0.6484216535389205,0,0,1,0,0,0
675,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8550177893954369,-0.4918744606632361,0,0,1,0,0,0
676,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3778565131069156,-0.4863374216869257,0,0,1,0,0,0
677,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.8550177893954369,-0.45026210265472455,0,1,0,0,0,0
678,0,1,6,1,0,0,0,1,1,0,0,0,1,0.9802178886373376,0.2958951755118318,0,0,0,1,0,0
679,1,0,1,0,1,1,0,0,0,1,1,0,0,0.4663518987881608,9.667166525013505,0,0,1,0,0,0
680,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.4529960250030994,-0.4845756365580997,0,1,0,0,0,0
681,1,0,0,0,1,1,0,0,0,1,1,0,0,-0.19433294530363812,0.8964967865378598,0,0,1,0,0,0
682,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4626791642426904,0,0,1,0,0,0
683,0,5,2,1,0,0,0,1,0,1,0,0,1,-1.1486554978806809,0.2958951755118318,0,0,1,0,0,0
684,0,1,1,1,0,0,0,1,0,1,0,1,0,2.2281781496996245,0.13683114673782454,0,0,1,0,0,0
685,0,1,2,1,0,1,0,0,0,1,0,1,0,-0.3411517995462601,0.18876253192945994,0,0,1,0,0,0
686,0,4,1,1,0,0,0,1,0,1,0,0,1,-1.1486554978806809,0.1506737441786005,0,0,1,0,0,0
687,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.4436357771016201,0,0,1,0,0,0
688,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8550177893954369,-0.4914556591697552,0,0,1,0,0,0
689,1,0,1,0,1,0,0,1,1,0,1,0,0,-1.07524607075937,3.606792799755608,0,1,0,0,0,0
690,1,1,0,0,1,0,0,1,0,1,1,0,0,0.09930476318160583,0.4992555160963222,0,0,1,0,0,0
691,1,0,1,1,0,1,0,0,1,0,0,0,1,-1.8827497690937909,-0.3782805959626897,0,1,0,0,0,0
692,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.0057516083288345786,0.4891036068168471,0,0,1,0,0,0
693,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.3411517995462601,-0.5029485386158568,0,0,1,0,0,0
694,0,0,0,1,0,0,0,1,0,1,1,0,0,2.2281781496996245,-0.11384570873513634,0,0,0,0,1,0
695,0,0,0,1,0,0,0,1,0,1,0,1,0,1.6409027327291366,-0.3766033765200472,0,0,1,0,0,0
696,0,0,0,1,0,0,0,1,0,1,0,0,1,1.0536273157586489,-0.4863374216869257,0,0,1,0,0,0
697,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.7158642648215303,-0.4927140771189166,0,1,0,0,0,0
698,0,1,1,0,1,1,0,0,0,1,1,0,0,1.4206744513652036,1.5841789061771412,0,0,1,0,0,0
