Survived,SibSp,Parch,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Age_scaled,Fare_scaled
0,0,0,1,0,0,1,0,0,1,0,0,1,0.9135732177236039,-0.49237782784290063
0,0,0,1,0,0,0,1,0,1,0,0,1,0.3904853479508615,-0.4863374216869257
1,1,2,1,0,0,0,1,1,0,0,1,0,-0.407686998805879,0.6603330135889879
0,1,1,1,0,0,0,1,0,1,0,0,1,0.3179242255184305,-0.35848215805212236
0,1,0,1,0,0,0,1,1,0,0,0,1,-0.2625647539410171,-0.32425318983493084
1,2,1,0,1,0,0,1,1,0,0,1,0,-1.8589094474544978,0.13683114673782454
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.2625647539410171,-0.43700743807979686
0,1,0,1,0,1,0,0,0,1,0,0,1,-0.19000363150858612,-0.3573908580066095
1,1,0,0,1,0,0,1,0,1,1,0,0,0.8984132049778781,0.40974072380221066
1,1,1,1,0,1,0,0,0,1,0,0,1,-0.6979314885356027,-0.33146744825388363
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6253703661031718,-0.4902797934380587
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6253703661031718,-0.32425318983493084
0,0,0,0,1,0,0,1,0,1,1,0,0,2.277074531194066,0.002347544081197954
0,0,0,1,0,0,1,0,0,1,0,1,0,1.9868300414643423,-0.3997582667846179
1,0,0,0,1,0,0,1,1,0,1,0,0,-0.6253703661031718,0.921244330558889
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.2625647539410171,-0.4894421904510968
0,0,0,1,0,0,1,0,0,1,0,0,1,-0.3522444153414554,-0.49271407711891657
1,0,0,0,1,0,0,1,0,1,1,0,0,3.655735857410254,-0.04438103794142432
0,0,0,1,0,0,0,1,0,1,0,0,1,1.5514633068697565,-0.5063875431873253
1,0,0,0,1,1,0,0,0,1,1,0,0,0.1728019806535686,-0.034313694348132716
0,0,0,1,0,0,0,1,0,1,1,0,0,0.6946164960300069,-0.6484216535389205
0,3,2,1,0,0,0,1,1,0,0,0,1,-1.4961038352923433,-0.08666388103324908
1,0,0,1,0,0,0,1,1,0,0,1,0,-0.11744250907615518,-0.3866707201133388
0,0,0,1,0,0,0,1,0,1,0,0,1,0.1728019806535686,-0.4888542575852486
0,1,1,1,0,0,0,1,0,1,0,1,0,0.10024085822113767,-0.11988611489111134
0,0,5,1,0,0,0,1,1,0,0,0,1,0.8258520825454472,0.1506737441786005
0,1,0,1,0,0,0,1,0,1,0,0,1,-0.17502662711823425,-0.32425318983493084
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6979314885356027,-0.4902797934380587
1,0,0,0,1,1,0,0,1,0,1,0,0,-0.407686998805879,0.7469121684912956
0,3,2,1,0,0,0,1,1,0,0,0,1,-2.00403169231936,-0.08666388103324908
1,0,0,1,0,0,0,1,0,1,0,0,1,-0.016361376206850256,0.48910360681684706
1,2,1,1,0,1,0,0,1,0,0,0,1,-2.0947330953598984,-0.26066180729354516
1,1,0,0,1,1,0,0,0,1,1,0,0,1.3337799395724639,0.8964967865378598
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7704926109680337,-0.4894421904510968
1,0,0,0,1,1,0,0,0,1,1,0,0,1.9142689190319113,0.06635974158478332
0,0,0,1,0,0,0,1,0,1,0,0,1,0.42331346823819993,-0.49640476528021726
1,0,0,1,0,0,0,1,1,0,0,0,1,-0.4802481212383099,-0.49640476528021726
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12144587312084248,-0.4894421904510968
1,0,1,1,0,0,0,1,1,0,0,1,0,-0.8430537334004646,-0.18532384824750675
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6253703661031718,-0.47861979608830835
1,0,0,1,0,0,1,0,1,0,0,0,1,-0.44821179540542255,-0.49078316061772326
0,0,0,1,0,0,1,0,1,0,0,0,1,-0.8430537334004646,-0.5125125150294839
0,2,0,1,0,0,0,1,0,1,0,1,0,-0.407686998805879,0.8314778546749452
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12144587312084248,-0.4894421904510968
0,1,1,1,0,0,1,0,1,0,0,0,1,0.1728019806535686,-0.3363340021468808
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4802481212383099,-0.3866707201133388
0,0,2,0,1,1,0,0,0,1,1,0,0,2.0593911638967732,1.6323350375212924
1,2,0,1,0,0,0,1,0,1,1,0,0,1.4789021844373256,2.042579288947925
0,0,0,1,0,1,0,0,0,1,0,0,1,0.7532909601130162,-0.5029485386158568
0,0,0,0,1,0,0,1,0,1,1,0,0,1.261218817140033,-0.13322534515222276
0,0,0,1,0,0,0,1,0,1,0,0,1,0.4630464703832924,-0.4974960653257301
1,1,0,1,0,0,0,1,0,1,0,0,1,-0.6979314885356027,-0.4888542575852486
0,2,0,1,0,0,0,1,0,1,0,1,0,0.1728019806535686,0.8314778546749452
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.33512587637344804,-0.3866707201133388
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.014794030503389689,-0.4918744606632361
0,0,0,1,0,0,0,1,0,1,0,0,1,0.9709743274103091,-0.4863374216869257
1,1,0,0,1,0,0,1,1,0,1,0,0,0.5934704233120024,0.39858208016340624
1,1,1,1,0,0,0,1,1,0,0,1,0,0.7532909601130162,0.13683114673782454
0,1,0,0,1,0,0,1,0,1,1,0,0,0.10024085822113767,0.39858208016340624
0,0,0,1,0,0,0,1,0,1,0,1,0,2.9301246330859443,-0.43700743807979686
1,0,0,1,0,0,0,1,0,1,0,1,0,0.10024085822113767,-0.3866707201133388
0,0,0,1,0,0,0,1,0,1,0,1,0,0.41454529154670444,-0.6484216535389205
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8430537334004646,-0.4918744606632361
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3714064375896635,-0.4863374216869257
1,0,0,1,0,0,0,1,1,0,0,0,1,-0.8430537334004646,-0.45026210265472455
0,1,6,1,0,0,0,1,1,0,0,0,1,0.9709743274103091,0.2958951755118318
1,0,1,0,1,1,0,0,0,1,1,0,0,0.4630464703832924,9.667166525013505
0,0,0,1,0,0,1,0,1,0,0,0,1,-0.7922082861540445,-0.48457563655809965
1,0,0,0,1,1,0,0,0,1,1,0,0,-0.19000363150858612,0.8964967865378598
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6979314885356027,-0.4626791642426904
0,5,2,1,0,0,0,1,0,1,0,0,1,-1.1332982231301885,0.2958951755118318
0,1,1,1,0,0,0,1,0,1,0,1,0,2.204513408761635,0.13683114673782454
0,1,2,1,0,1,0,0,0,1,0,1,0,-0.33512587637344804,0.18876253192945994
0,4,1,1,0,0,0,1,0,1,0,0,1,-1.1332982231301885,0.1506737441786005
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7704926109680337,-0.44363577710162005
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8430537334004646,-0.49145565916975514
1,0,1,0,1,0,0,1,1,0,1,0,0,-1.0607371006977575,3.6067927997556075
1,1,0,0,1,0,0,1,0,1,1,0,0,0.10024085822113767,0.49925551609632224
1,0,1,1,0,1,0,0,1,0,0,0,1,-1.8589094474544978,-0.37828059596268965
1,0,0,1,0,0,0,1,0,1,0,0,1,-0.016361376206850256,0.48910360681684706
0,0,0,1,0,1,0,0,0,1,0,0,1,-0.33512587637344804,-0.5029485386158568
0,0,0,1,0,0,0,1,0,1,1,0,0,2.204513408761635,-0.11384570873513637
0,0,0,1,0,0,0,1,0,1,0,1,0,1.6240244293021875,-0.3766033765200472
0,0,0,1,0,0,0,1,0,1,0,0,1,1.04353544984274,-0.4863374216869257
1,0,0,1,0,0,1,0,1,0,0,0,1,-0.7216895293791356,-0.49271407711891657
0,1,1,0,1,1,0,0,0,1,1,0,0,1.4063410620048948,1.5841789061771412
0,0,0,0,1,0,0,1,0,1,0,0,1,0.8984132049778781,-0.494391296561559
1,1,0,0,1,1,0,0,1,0,1,0,0,-0.8430537334004646,3.9327230485884233
1,0,0,0,1,0,0,1,0,1,1,0,0,0.3904853479508615,-0.11913106412161445
0,0,1,1,0,1,0,0,1,0,0,0,1,-0.8430537334004646,-0.3573908580066095
0,0,0,1,0,0,1,0,0,1,0,0,1,-0.33512587637344804,-0.4925449457465493
0,1,0,1,0,0,0,1,0,1,0,0,1,-0.2625647539410171,-0.4902797934380587
0,0,0,1,0,0,0,1,0,1,0,1,0,0.6807298376805853,-0.12491978668775715
1,0,0,1,0,0,0,1,1,0,0,1,0,1.116096572275171,-0.3766033765200472
1,0,0,0,1,0,0,1,0,1,1,0,0,0.8984132049778781,-0.11913106412161445
1,0,0,1,0,0,0,1,1,0,1,0,0,-0.5528092436707409,2.4029901895877646
1,1,1,1,0,1,0,0,0,1,0,0,1,-1.7384500698713798,-0.3414522396297103
1,0,0,0,1,1,0,0,1,0,1,0,0,-0.407686998805879,0.3483299278831318
0,0,0,0,1,0,0,1,0,1,1,0,0,1.3779761904281143,-0.11384570873513637
1,1,0,0,1,0,0,1,0,1,1,0,0,1.3337799395724639,0.39858208016340624
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.04488138664372423,-0.457478374542396
0,0,0,1,0,0,0,1,0,1,0,1,0,1.6240244293021875,-0.3866707201133388
0,0,0,0,1,0,0,1,0,1,0,0,1,-0.7704926109680337,-0.494391296561559
1,0,0,0,1,1,0,0,1,0,1,0,0,0.6081687152481543,3.9327230485884233
1,0,0,0,1,0,0,1,1,0,0,1,0,-0.19000363150858612,-0.43700743807979686
0,0,0,1,0,0,1,0,0,1,0,0,1,-0.16194711767506126,-0.3363340021468808
0,0,0,1,0,0,0,1,0,1,0,0,1,0.24536310308599957,-0.4918744606632361
1,0,1,1,0,0,0,1,1,0,0,1,0,-1.7137872025896361,0.016023023618325298
0,1,0,1,0,0,0,1,0,1,0,0,1,-0.9156148558328956,-0.5063875431873253
0,0,0,1,0,0,0,1,0,1,0,1,0,0.3179242255184305,-0.3866707201133388
0,0,0,1,0,0,0,1,0,1,0,1,0,1.4789021844373256,-0.3866707201133388
1,1,0,0,1,0,0,1,0,1,1,0,0,-0.19000363150858612,0.4207302360686478
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6979314885356027,-0.47400492578514347
1,3,0,1,0,0,0,1,1,0,0,1,0,0.027679735788706715,-0.22559322262067316
1,0,0,1,0,0,1,0,1,0,0,0,1,-0.7216895293791356,-0.4926295114327329
0,1,0,1,0,0,0,1,0,1,0,1,0,-0.33512587637344804,-0.12491978668775715
0,1,0,1,0,0,0,1,1,0,0,0,1,-0.33512587637344804,-0.4888542575852486
1,0,0,0,1,0,0,1,1,0,1,0,0,-0.04488138664372423,3.6067927997556075
0,0,0,1,0,1,0,0,0,1,0,0,1,-1.3509815904274813,-0.2701412180209885
0,0,0,1,0,0,0,1,0,1,0,1,0,0.41454529154670444,-0.6484216535389205
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4802481212383099,-0.3866707201133388
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4802481212383099,-0.3866707201133388
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.0811619478599397,-0.32425318983493084
0,1,3,1,0,0,0,1,1,0,0,0,1,1.3337799395724639,0.04370821849987721
1,0,0,0,1,1,0,0,0,1,1,0,0,0.3904853479508615,9.667166525013505
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12144587312084248,-0.4894421904510968
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12144587312084248,-0.4894421904510968
1,0,0,0,1,0,0,1,0,1,1,0,0,1.0934343948140464,-0.04438103794142432
0,1,0,0,1,0,0,1,0,1,1,0,0,0.4630464703832924,0.9391984311231651
1,2,2,0,1,1,0,0,1,0,1,0,0,-0.6253703661031718,4.634416897040849
0,1,0,1,0,0,0,1,0,1,0,0,1,-0.407686998805879,-0.32425318983493084
1,0,0,1,0,0,0,1,0,1,0,0,1,0.10024085822113767,-0.4888542575852486
0,1,1,0,1,0,0,1,0,1,1,0,0,2.9301246330859443,0.7811411367084872
0,1,1,1,0,0,0,1,0,1,0,0,1,-0.9881759782653265,-0.24069423801061057
1,0,0,1,0,0,0,1,1,0,0,1,0,0.027679735788706715,-0.3866707201133388
0,1,0,0,1,0,0,1,0,1,1,0,0,-0.7704926109680337,0.4207302360686478
0,0,0,1,0,0,1,0,0,1,0,0,1,0.10024085822113767,-0.49237782784290063
1,1,1,1,0,0,0,1,1,0,0,1,0,-1.8589094474544978,-0.18532384824750675
1,0,1,0,1,0,0,1,0,1,0,0,1,-1.7137872025896361,-0.397241430886295
0,0,0,1,0,0,0,1,0,1,0,0,1,0.24536310308599957,-0.45714212526638004
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4802481212383099,-0.4894421904510968
1,1,2,1,0,0,0,1,1,0,0,1,0,1.3337799395724639,0.6603330135889879
1,1,1,1,0,0,0,1,0,1,0,1,0,-2.1005379851544927,-0.35646868933346404
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.11744250907615518,-0.49145565916975514
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.8430537334004646,-0.41687275089321363
0,0,0,1,0,0,0,1,0,1,0,0,1,0.3179242255184305,-0.4863374216869257
1,0,0,0,1,0,0,1,1,0,1,0,0,0.24536310308599957,1.093228788100527
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.535431028166483,-0.35646868933346404
0,0,0,1,0,0,0,1,0,1,0,0,1,0.8258520825454472,-0.5049620073345151
1,0,0,1,0,1,0,0,0,1,0,0,1,-0.6979314885356027,-0.5028639729296732
1,1,2,0,1,0,0,1,1,0,1,0,0,0.4630464703832924,1.7677408088510642
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.9881759782653265,-0.4918744606632361
1,1,0,0,1,0,0,1,1,0,1,0,0,1.5514633068697565,0.921244330558889
0,0,0,1,0,1,0,0,0,1,1,0,0,1.3655052171811175,0.1489119590497745
0,0,0,1,0,0,1,0,1,0,0,0,1,0.06396029700492219,-0.49237782784290063
0,1,0,1,0,0,1,0,0,1,0,0,1,0.27287612115516185,-0.1621689579829361
0,0,0,1,0,0,0,1,0,1,0,0,1,0.1728019806535686,-0.4800453319411184
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.407686998805879,-0.45714212526638004
0,0,0,1,0,0,0,1,0,1,0,0,1,1.3337799395724639,-0.4902797934380587
0,0,0,0,1,0,0,1,1,0,0,1,0,1.9868300414643423,-0.43700743807979686
0,0,0,1,0,1,0,0,0,1,0,0,1,0.20036114302377153,-0.5029485386158568
1,1,3,1,0,0,0,1,1,0,0,1,0,1.7691466741670494,-0.18532384824750675
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8430537334004646,-0.49237782784290063
0,0,0,0,1,0,1,0,0,1,0,0,1,0.9135732177236039,-0.49237782784290063
1,0,0,1,0,0,0,1,1,0,0,0,1,-1.786348325022067,-0.397241430886295
0,0,0,1,0,0,1,0,0,1,0,0,1,-0.3522444153414554,-0.4926295114327329
1,0,1,0,1,0,0,1,1,0,1,0,0,0.9709743274103091,3.6067927997556075
1,0,0,1,0,1,0,0,1,0,0,0,1,-1.2058593455626194,-0.5028639729296732
1,1,0,0,1,0,0,1,1,0,1,0,0,-0.9156148558328956,0.49925551609632224
0,0,0,0,1,0,0,1,0,1,1,0,0,-0.04488138664372423,-0.04438103794142432
0,1,2,1,0,0,0,1,0,1,0,0,1,0.18032596437379167,-0.17626323901354432
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.33512587637344804,-0.5064721088735089
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.33512587637344804,-0.5024451714361923
1,0,0,1,0,0,0,1,1,0,0,0,1,-0.8430537334004646,-0.4974960653257301
0,4,1,1,0,0,1,0,0,1,0,0,1,-1.5686649577247742,-0.06199888922968463
1,1,2,1,0,0,0,1,0,1,0,0,1,-2.0765928147517907,-0.23415046467497105
0,0,0,0,1,1,0,0,0,1,1,0,0,1.188657694707602,0.9462455716384695
0,0,0,1,0,0,1,0,0,1,0,0,1,0.9135732177236039,-0.49237782784290063
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.9881759782653265,-0.12491978668775715
0,8,2,1,0,0,0,1,1,0,0,0,1,-1.0396109442986037,0.7519458402879414
0,0,0,1,0,1,0,0,0,1,1,0,0,1.5028143136146346,-0.030371322596999754
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.33512587637344804,-0.4894421904510968
0,0,0,1,0,0,0,1,0,1,0,1,0,0.6807298376805853,-0.3866707201133388
1,0,0,0,1,0,0,1,1,0,1,0,0,1.4063410620048948,-0.1263453225405672
1,0,0,1,0,0,0,1,1,0,0,0,1,0.10024085822113767,-0.4735861242916626
0,0,0,1,0,1,0,0,0,1,0,0,1,0.027679735788706715,-0.5028639729296732
0,1,1,1,0,0,0,1,1,0,0,0,1,0.027679735788706715,-0.1621689579829361
0,0,0,1,0,0,0,1,0,1,0,1,0,0.3179242255184305,-0.3866707201133388
1,1,1,1,0,0,0,1,1,0,0,1,0,0.10024085822113767,-0.11988611489111134
1,1,2,0,1,0,0,1,0,1,1,0,0,-1.3509815904274813,1.7677408088510642
1,0,1,1,0,1,0,0,0,1,0,0,1,-2.1186782657626004,-0.47694056317694733
1,0,0,1,0,0,0,1,0,1,0,0,1,-0.19000363150858612,-0.5079822104125026
0,0,0,1,0,0,0,1,0,1,0,0,1,0.10024085822113767,-0.4918744606632361
0,0,0,0,1,0,0,1,0,1,1,0,0,0.6807298376805853,-0.6484216535389205
0,0,0,1,0,0,0,1,1,0,0,0,1,-0.8430537334004646,-0.4918744606632361
0,0,0,1,0,0,0,1,0,1,0,1,0,0.6807298376805853,-0.3866707201133388
1,1,0,0,1,0,0,1,1,0,1,0,0,0.24536310308599957,0.4207302360686478
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.2625647539410171,-0.4896093083547455
0,0,0,1,0,0,0,1,0,1,0,0,1,0.6807298376805853,-0.1621689579829361
0,0,0,1,0,0,0,1,0,1,0,1,0,0.3904853479508615,-0.43700743807979686
0,4,2,1,0,0,0,1,1,0,0,0,1,-1.7137872025896361,-0.01870931177853076
0,0,0,1,0,0,0,1,0,1,0,0,1,0.06396029700492219,-0.4863374216869257
0,0,0,0,1,0,0,1,0,1,1,0,0,0.6946164960300069,-0.6484216535389205
0,0,0,1,0,0,0,1,1,0,0,0,1,-0.4802481212383099,-0.4888542575852486
0,1,1,1,0,1,0,0,0,1,0,1,0,0.10024085822113767,0.09664633805084172
0,0,0,1,0,0,0,1,0,1,0,0,1,0.9709743274103091,-0.5185529211854588
0,3,2,1,0,0,0,1,0,1,0,0,1,-1.4235427128599123,-0.08666388103324908
1,1,1,0,1,0,0,1,1,0,1,0,0,1.6240244293021875,1.2341715984066093
1,0,0,1,0,0,0,1,0,1,0,0,1,-0.19000363150858612,-0.47400492578514347
0,0,0,1,0,0,0,1,0,1,1,0,0,0.6081687152481543,-0.6484216535389205
1,0,1,0,1,0,0,1,1,0,0,0,1,-0.19000363150858612,-0.397241430886295
0,4,1,1,0,0,0,1,0,1,0,0,1,-2.00403169231936,0.1506737441786005
0,0,0,1,0,0,1,0,0,1,0,0,1,0.3979712445320279,-0.5084855775921673
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.016361376206850256,0.48910360681684706
1,0,2,1,0,1,0,0,0,1,0,1,0,-2.0765928147517907,0.09664633805084172
1,0,0,1,0,0,1,0,0,1,0,0,1,0.9135732177236039,-0.49237782784290063
1,0,0,0,1,0,0,0,1,0,1,0,0,2.3496356536264966,0.962353321387736
1,1,0,1,0,1,0,0,1,0,0,0,1,-1.0607371006977575,-0.3573908580066095
1,1,1,1,0,0,0,1,0,1,0,1,0,-2.088928205565304,-0.2708962687904854
0,0,0,1,0,1,0,0,0,1,0,0,1,-0.34698467792819815,-0.5028639729296732
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4802481212383099,-0.4902797934380587
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8430537334004646,-0.48130374989027985
1,1,1,0,1,1,0,0,1,0,1,0,0,0.6807298376805853,1.0259447039291216
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6253703661031718,-0.47400492578514347
0,0,0,1,0,0,0,1,0,1,0,0,1,0.07888806302320012,-0.4863374216869257
1,0,0,1,0,0,0,1,0,1,0,0,1,0.1728019806535686,0.48910360681684706
1,0,0,0,1,1,0,0,0,1,1,0,0,1.631289421906465,-0.05042144409739929
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6979314885356027,-0.4888542575852486
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.9881759782653265,-0.43700743807979686
1,0,0,1,0,1,0,0,1,0,1,0,0,0.027679735788706715,-0.024246350754841113
0,0,0,1,0,1,0,0,0,1,0,0,1,0.354204786734646,-0.5188046047752911
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.9156148558328956,-0.47400492578514347
0,0,0,1,0,0,0,1,0,1,0,0,1,0.8984132049778781,-0.49640476528021726
0,8,2,1,0,0,0,1,0,1,0,0,1,-1.0456455533927085,0.7519458402879414
0,0,0,1,0,1,0,0,0,1,0,0,1,0.3904853479508615,-0.4894421904510968
0,0,1,1,0,0,0,1,0,1,0,1,0,-0.11744250907615518,0.016023023618325298
1,1,0,0,1,1,0,0,1,0,1,0,0,0.3490771340827536,1.145663540471827
0,4,2,1,0,0,0,1,0,1,0,0,1,-1.8589094474544978,-0.01870931177853076
0,0,0,1,0,0,0,1,0,1,0,0,1,3.220369122815668,-0.4918744606632361
0,1,1,1,0,1,0,0,1,0,0,0,1,-1.4961038352923433,-0.3414522396297103
1,0,1,0,1,0,0,1,1,0,1,0,0,-0.9881759782653265,0.14488502161245778
0,1,0,1,0,0,0,1,1,0,0,1,0,1.04353544984274,-0.12491978668775715
1,0,1,1,0,0,0,1,1,0,0,0,1,-0.8430537334004646,-0.4601623283443675
1,1,1,1,0,0,0,1,1,0,1,0,0,1.116096572275171,2.671117778445337
1,0,0,0,1,0,0,1,0,1,1,0,0,1.5514633068697565,-0.11384570873513637
1,0,3,1,0,1,0,0,1,0,0,0,1,-0.407686998805879,-0.26066180729354516
0,0,0,1,0,1,0,0,0,1,0,0,1,-0.34698467792819815,-0.5028639729296732
0,2,0,1,0,0,0,1,0,1,0,0,1,0.8258520825454472,-0.36435544630444866
0,1,0,1,0,0,0,1,0,1,0,1,0,-0.6253703661031718,-0.41687275089321363
1,0,0,0,1,0,0,1,1,0,1,0,0,1.3337799395724639,-0.1263453225405672
0,8,2,1,0,0,0,1,1,0,0,0,1,-1.0396109442986037,0.7519458402879414
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.407686998805879,-0.3866707201133388
1,0,0,1,0,0,0,1,1,0,0,1,0,0.8984132049778781,-0.3866707201133388
1,1,0,1,0,1,0,0,1,0,0,1,0,-0.19000363150858612,-0.3693891181010945
0,0,0,0,1,0,0,1,0,1,1,0,0,0.10024085822113767,0.3682954836973478
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26416914159786603,-0.45714212526638004
1,1,1,1,0,0,0,1,0,1,0,0,1,-1.8589094474544978,-0.4242561406845337
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.2625647539410171,-0.4894421904510968
1,1,1,0,1,0,0,1,1,0,1,0,0,1.261218817140033,0.40974072380221066
0,0,0,0,1,0,0,1,0,1,1,0,0,0.24536310308599957,-0.5477482176060045
0,0,0,1,0,0,0,1,0,1,0,0,1,1.261218817140033,-0.46720946885967163
1,1,0,1,0,1,0,0,1,0,0,1,0,-0.11744250907615518,-0.16518916106092355
1,0,0,1,0,1,0,0,1,0,0,0,1,-1.0607371006977575,-0.5029485386158568
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.6979314885356027,-0.45017955043725955
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7704926109680337,-0.4894421904510968
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12144587312084248,-0.4894421904510968
1,0,1,0,1,1,0,0,1,0,1,0,0,1.9142689190319113,1.0259447039291216
1,0,1,1,0,0,0,1,1,0,0,1,0,-0.33512587637344804,-0.12491978668775715
0,0,0,1,0,0,0,1,0,1,0,0,1,0.24536310308599957,-0.4894421904510968
0,0,0,1,0,0,0,1,1,0,0,0,1,-0.5528092436707409,-0.4366711888037809
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.11744250907615518,-0.43700743807979686
0,0,0,1,0,0,0,1,0,1,0,0,1,-0.33512587637344804,-0.5064721088735089
0,0,5,1,0,0,1,0,1,0,0,0,1,0.6807298376805853,-0.06199888922968463
0,0,0,1,0,0,0,1,0,1,0,1,0,-0.19000363150858612,-0.3866707201133388
1,0,0,0,1,0,0,1,1,0,1,0,0,-0.7704926109680337,-0.04438103794142432
0,1,2,1,0,0,0,1,1,0,0,0,1,-1.6407820967893216,-0.17626323901354432
1,0,0,0,1,1,0,0,0,1,1,0,0,-0.2625647539410171,-0.04438103794142432
0,0,0,1,0,0,1,0,0,1,0,0,1,0.1728019806535686,-0.49237782784290063
